Iteration number: 1
Iteration number: 1


| #  | Trade Date | Exit Date  |Ticker |Enter Price | Stop Loss  |Take Profit | Exit Price | Winner |  Capital   | Position |Spread|
| 46 | 2022-03-12 | 2022-05-10 | SNOW  |       1.620|       3.272|       0.818|       1.160|  Yes   |   1,515.364|  Short   | 0.016|
| 47 | 2022-03-18 | 2022-05-11 |  KIF  |      28.011|      56.588|      14.147|      14.261|  Yes   |   1,591.474|  Short   | 0.283|
| 48 | 2022-03-29 | 2022-05-11 | EOSC  |       0.009|       0.019|       0.005|       0.005|  Yes   |   1,666.641|  Short   | 0.000|
| 49 | 2022-04-30 | 2022-05-11 |ISLAMI |       0.005|       0.010|       0.002|       0.002|  Yes   |   1,727.987|  Short   | 0.000|
| 50 | 2022-05-08 | 2022-05-11 | GENS  |       0.012|       0.024|       0.006|       0.006|  Yes   |   1,792.724|  Short   | 0.000|
| 51 | 2022-03-16 | 2022-05-12 |  NEW  |       0.001|       0.002|       0.000|       0.000|  Yes   |   1,868.717|  Short   | 0.000|
| 52 | 2022-04-08 | 2022-05-12 |  A5T  |       0.046|       0.093|       0.023|       0.023|  Yes   |   1,936.124|  Short   | 0.000|
| 53 | 2022-05-18 | 2022-05-26 |  TXA  |       1.186|       2.397|       0.599|       0.605|  Yes   |   2,030.022|  Short   | 0.012|
| 54 | 2022-05-27 | 2022-06-01 |  SG   |       0.198|       0.400|       0.100|       0.405|   No   |   1,819.006|  Short   | 0.002|
| 55 | 2022-05-25 | 2022-06-03 | LSWAP |       0.003|       0.006|       0.001|       0.001|  Yes   |   1,912.776|  Short   | 0.000|
| 56 | 2022-05-17 | 2022-06-05 |  CYS  |       0.080|       0.162|       0.040|       0.041|  Yes   |   2,006.693|  Short   | 0.001|
| 57 | 2022-05-28 | 2022-06-11 |  YCT  |       0.002|       0.004|       0.001|       0.001|  Yes   |   2,105.121|  Short   | 0.000|
| 58 | 2022-05-18 | 2022-06-12 |  LUS  |       0.023|       0.047|       0.012|       0.012|  Yes   |   2,199.066|  Short   | 0.000|
| 59 | 2022-05-27 | 2022-06-13 | TOPC  |       0.001|       0.001|       0.000|       0.000|  Yes   |   2,297.465|  Short   | 0.000|
| 60 | 2022-06-13 | 2022-06-14 | UBTC  |       0.117|       0.237|       0.059|       0.060|  Yes   |   2,404.275|  Short   | 0.001|
| 61 | 2022-05-18 | 2022-06-18 | IDEX  |       0.092|       0.185|       0.046|       0.047|  Yes   |   2,498.115|  Short   | 0.001|
| 62 | 2022-06-18 | 2022-06-19 |  SRN  |       0.008|       0.016|       0.004|       0.004|  Yes   |   2,614.874|  Short   | 0.000|
| 63 | 2022-06-29 | 2022-06-30 | POLL  |       0.040|       0.081|       0.020|       0.021|  Yes   |   2,740.941|  Short   | 0.000|
| 64 | 2022-07-07 | 2022-07-08 | MSWAP |       0.001|       0.002|       0.000|       0.002|   No   |   2,459.764|  Short   | 0.000|
| 65 | 2022-07-14 | 2022-07-16 |  KBD  |       0.007|       0.013|       0.003|       0.013|   No   |   2,207.596|  Short   | 0.000|
| 66 | 2022-07-12 | 2022-07-24 | MSWAP |       0.003|       0.005|       0.001|       0.001|  Yes   |   2,326.896|  Short   | 0.000|
| 67 | 2022-05-27 | 2022-07-25 | CHAT  |       0.001|       0.002|       0.001|       0.001|  Yes   |   2,380.917|  Short   | 0.000|
| 68 | 2022-07-10 | 2022-07-27 |  TXA  |       1.246|       2.518|       0.629|       0.636|  Yes   |   2,500.113|  Short   | 0.013|
| 69 | 2022-06-05 | 2022-08-03 | ETHA  |       0.022|       0.045|       0.011|       0.016|  Yes   |   2,550.187|  Short   | 0.000|
| 70 | 2022-06-06 | 2022-08-04 | XTAG  |       0.130|       0.262|       0.065|       0.071|  Yes   |   2,637.960|  Short   | 0.001|
| 71 | 2022-06-07 | 2022-08-05 | POLX  |       0.000|       0.000|       0.000|       0.000|  Yes   |   2,705.158|  Short   | 0.000|
| 72 | 2022-06-08 | 2022-08-06 |  AVT  |       1.872|       3.782|       0.946|       1.520|  Yes   |   2,739.300|  Short   | 0.019|
| 73 | 2022-06-16 | 2022-08-14 |  TDX  |       0.297|       0.600|       0.150|       0.211|  Yes   |   2,805.084|  Short   | 0.003|
| 74 | 2022-06-26 | 2022-08-24 | BOTX  |       0.031|       0.062|       0.016|       0.029|  Yes   |   2,817.913|  Short   | 0.000|
| 75 | 2022-08-01 | 2022-09-10 | TOPC  |       0.001|       0.001|       0.000|       0.001|   No   |   2,560.358|  Short   | 0.000|
| 76 | 2022-08-23 | 2022-09-12 |  QLC  |       0.017|       0.034|       0.008|       0.034|   No   |   2,271.919|  Short   | 0.000|
| 77 | 2022-09-09 | 2022-09-12 |  AMB  |       0.019|       0.038|       0.010|       0.038|   No   |   1,982.313|  Short   | 0.000|
| 78 | 2022-09-18 | 2022-09-19 |  FDC  |       0.001|       0.003|       0.001|       0.001|  Yes   |   2,078.497|  Short   | 0.000|
| 79 | 2022-07-29 | 2022-09-26 | WOOP  |       0.054|       0.109|       0.027|       0.030|  Yes   |   2,186.082|  Short   | 0.001|
| 80 | 2022-08-06 | 2022-10-04 | PEEL  |       0.176|       0.355|       0.089|       0.099|  Yes   |   2,300.396|  Short   | 0.002|
| 81 | 2022-08-06 | 2022-10-04 |  DCR  |      40.343|      81.500|      20.375|      26.334|  Yes   |   2,389.858|  Short   | 0.408|
| 82 | 2022-10-18 | 2022-10-31 | QANX  |       0.000|       0.001|       0.000|       0.000|  Yes   |   2,505.521|  Short   | 0.000|
| 83 | 2022-10-25 | 2022-11-06 | SAFUU |       1.551|       3.134|       0.784|       3.173|   No   |   2,258.222|  Short   | 0.016|
| 84 | 2022-10-24 | 2022-11-09 | LUNCH |       0.000|       0.001|       0.000|       0.000|  Yes   |   2,374.312|  Short   | 0.000|
| 85 | 2022-11-20 | 2022-11-24 |  SNM  |       1.478|       2.986|       0.746|       0.755|  Yes   |   2,489.290|  Short   | 0.015|
| 86 | 2022-10-01 | 2022-11-29 | RFUEL |       0.010|       0.019|       0.005|       0.006|  Yes   |   2,564.713|  Short   | 0.000|
| 87 | 2022-11-29 | 2022-11-30 |  TCT  |       0.002|       0.003|       0.001|       0.001|  Yes   |   2,685.463|  Short   | 0.000|
| 88 | 2022-10-16 | 2022-12-14 |  LTO  |       0.113|       0.227|       0.057|       0.077|  Yes   |   2,756.369|  Short   | 0.001|
| 89 | 2022-10-28 | 2022-12-26 |  GXA  |       0.009|       0.018|       0.005|       0.006|  Yes   |   2,847.025|  Short   | 0.000|
| 90 | 2022-11-30 | 2022-12-29 |  SWP  |       0.112|       0.226|       0.056|       0.057|  Yes   |   2,971.378|  Short   | 0.001|
| 91 | 2022-11-03 | 2023-01-01 | TITAN |       0.127|       0.256|       0.064|       0.069|  Yes   |   3,081.928|  Short   | 0.001|
| 92 | 2022-11-18 | 2023-01-05 | TAVA  |       0.418|       0.845|       0.211|       0.213|  Yes   |   3,197.105|  Short   | 0.004|
| 93 | 2022-12-10 | 2023-01-05 |  ING  |       0.004|       0.009|       0.002|       0.002|  Yes   |   3,327.350|  Short   | 0.000|
| 94 | 2022-12-25 | 2023-01-06 | CONV  |       0.002|       0.004|       0.001|       0.004|   No   |   3,043.848|  Short   | 0.000|
| 95 | 2022-12-31 | 2023-01-10 | TRACE |       0.061|       0.124|       0.031|       0.031|  Yes   |   3,187.114|  Short   | 0.001|
| 96 | 2022-12-12 | 2023-01-18 |1EARTH |       0.007|       0.014|       0.004|       0.004|  Yes   |   3,317.298|  Short   | 0.000|
| 97 | 2022-11-25 | 2023-01-23 | BLANK |       0.128|       0.259|       0.065|       0.132|   No   |   3,305.106|  Short   | 0.001|
| 98 | 2022-12-03 | 2023-01-30 |  WWY  |       0.010|       0.021|       0.005|       0.005|  Yes   |   3,435.396|  Short   | 0.000|
| 99 | 2022-12-13 | 2023-02-10 | MAKI  |       0.003|       0.006|       0.002|       0.004|   No   |   3,367.471|  Short   | 0.000|
|100 | 2023-01-17 | 2023-02-17 | OPCT  |       0.010|       0.021|       0.005|       0.021|   No   |   3,038.592|  Short   | 0.000|
|101 | 2022-12-28 | 2023-02-25 | PIAS  |       0.072|       0.146|       0.037|       0.037|  Yes   |   3,176.673|  Short   | 0.001|
|102 | 2023-01-23 | 2023-03-23 |  SNM  |       1.057|       2.135|       0.534|       0.758|  Yes   |   3,264.732|  Short   | 0.011|
|103 | 2023-03-08 | 2023-03-23 |  MAV  |       4.059|       8.200|       2.050|       2.070|  Yes   |   3,418.874|  Short   | 0.041|
|104 | 2023-02-06 | 2023-04-06 |  ZLW  |       0.030|       0.060|       0.015|       0.035|   No   |   3,354.095|  Short   | 0.000|
|105 | 2023-03-16 | 2023-04-25 |  IOI  |       0.200|       0.405|       0.101|       0.102|  Yes   |   3,508.327|  Short   | 0.002|
|106 | 2023-04-11 | 2023-05-01 | TANK  |       0.012|       0.023|       0.006|       0.006|  Yes   |   3,670.968|  Short   | 0.000|
|107 | 2023-04-03 | 2023-05-02 |  ZMT  |       0.061|       0.122|       0.031|       0.031|  Yes   |   3,836.692|  Short   | 0.001|
|108 | 2023-03-16 | 2023-05-06 | BUNNY |       0.211|       0.426|       0.106|       0.108|  Yes   |   3,990.787|  Short   | 0.002|
|109 | 2023-05-06 | 2023-05-08 |PEPECOIN|       0.182|       0.367|       0.092|       0.093|  Yes   |   4,176.764|  Short   | 0.002|
|110 | 2023-04-26 | 2023-05-10 | SPUME |       0.023|       0.047|       0.012|       0.012|  Yes   |   4,346.777|  Short   | 0.000|
|111 | 2023-04-28 | 2023-05-13 | LPOOL |       0.389|       0.787|       0.197|       0.199|  Yes   |   4,516.900|  Short   | 0.004|
|112 | 2023-05-09 | 2023-06-01 |  ML   |       0.148|       0.300|       0.075|       0.076|  Yes   |   4,719.582|  Short   | 0.001|
|113 | 2023-04-11 | 2023-06-09 | HIBS  |       0.000|       0.000|       0.000|       0.000|  Yes   |   4,814.322|  Short   | 0.000|
|114 | 2023-06-30 | 2023-07-08 |  CNT  |       3.038|       6.137|       1.534|       1.544|  Yes   |   5,048.721|  Short   | 0.031|
|115 | 2023-06-02 | 2023-07-14 |SAUDIPEPE|       0.000|       0.000|       0.000|       0.000|  Yes   |   5,277.778|  Short   | 0.000|
|116 | 2023-05-27 | 2023-07-25 |  CND  |       0.002|       0.005|       0.001|       0.002|  Yes   |   5,402.713|  Short   | 0.000|
|117 | 2023-06-18 | 2023-07-25 |  SKU  |       0.007|       0.014|       0.003|       0.014|   No   |   4,912.107|  Short   | 0.000|
|118 | 2023-07-05 | 2023-07-25 |  NOM  |       0.332|       0.670|       0.168|       0.169|  Yes   |   5,145.439|  Short   | 0.003|
|119 | 2023-07-15 | 2023-09-12 | BOTX  |       0.003|       0.007|       0.002|       0.002|  Yes   |   5,359.791|  Short   | 0.000|
|120 | 2023-09-06 | 2023-09-23 |  AGI  |       0.091|       0.183|       0.046|       0.046|  Yes   |   5,609.334|  Short   | 0.001|
|121 | 2023-09-30 | 2023-10-01 | CARE  |       0.026|       0.052|       0.013|       0.013|  Yes   |   5,882.816|  Short   | 0.000|
|122 | 2023-08-20 | 2023-10-18 |  KOK  |       0.009|       0.018|       0.005|       0.006|  Yes   |   6,021.968|  Short   | 0.000|
|123 | 2023-08-21 | 2023-10-19 |  XTM  |       0.026|       0.052|       0.013|       0.018|  Yes   |   6,162.358|  Short   | 0.000|
|124 | 2023-10-30 | 2023-11-01 | DOGGY |       0.001|       0.001|       0.000|       0.001|   No   |   5,523.501|  Short   | 0.000|
|125 | 2023-11-09 | 2023-11-19 | FERC  |       0.132|       0.267|       0.067|       0.067|  Yes   |   5,791.376|  Short   | 0.001|
|126 | 2023-11-20 | 2023-11-29 | AIOZ  |       0.063|       0.127|       0.032|       0.128|   No   |   5,192.074|  Short   | 0.001|
|127 | 2023-10-13 | 2023-12-02 |BIGTIME|       0.210|       0.423|       0.106|       0.428|   No   |   4,586.078|  Short   | 0.002|
|128 | 2023-10-06 | 2023-12-04 | POLA  |       0.017|       0.035|       0.009|       0.013|  Yes   |   4,709.680|  Short   | 0.000|
|129 | 2023-11-24 | 2023-12-04 | RAIN  |       0.003|       0.007|       0.002|       0.007|   No   |   4,112.592|  Short   | 0.000|
|130 | 2023-10-14 | 2023-12-07 | LUCA  |       0.282|       0.570|       0.142|       0.576|   No   |   3,506.048|  Short   | 0.003|
|131 | 2023-10-22 | 2023-12-09 |  THG  |       0.042|       0.084|       0.021|       0.085|   No   |   2,870.428|  Short   | 0.000|
|132 | 2023-11-02 | 2023-12-18 | DOGGY |       0.002|       0.003|       0.001|       0.001|  Yes   |   3,138.184|  Short   | 0.000|
|133 | 2023-12-18 | 2023-12-24 | PUSSY |       0.000|       0.000|       0.000|       0.000|  Yes   |   3,277.484|  Short   | 0.000|
|134 | 2023-10-31 | 2023-12-29 | VELA  |       0.772|       1.560|       0.390|       0.829|   No   |   3,219.881|  Short   | 0.008|
|135 | 2023-12-26 | 2023-12-30 | KIMBO |       0.000|       0.000|       0.000|       0.000|   No   |   2,880.953|  Short   | 0.000|
|136 | 2023-12-28 | 2024-01-02 | ELDA  |       0.022|       0.044|       0.011|       0.044|   No   |   2,543.338|  Short   | 0.000|
|137 | 2023-12-02 | 2024-01-05 |  SBR  |       0.009|       0.019|       0.005|       0.005|  Yes   |   2,795.217|  Short   | 0.000|
|138 | 2024-01-04 | 2024-01-18 | ANML  |       0.001|       0.002|       0.001|       0.001|  Yes   |   2,918.641|  Short   | 0.000|
|139 | 2023-11-28 | 2024-01-26 | HORD  |       0.023|       0.047|       0.012|       0.017|  Yes   |   3,071.024|  Short   | 0.000|
|140 | 2023-12-10 | 2024-02-03 |  LIQ  |       0.004|       0.009|       0.002|       0.002|  Yes   |   3,210.208|  Short   | 0.000|
|141 | 2023-12-11 | 2024-02-08 |MEMEME |       0.000|       0.000|       0.000|       0.000|  Yes   |   3,301.105|  Short   | 0.000|
|142 | 2023-12-13 | 2024-02-10 |MUDOL2 |       0.016|       0.032|       0.008|       0.013|  Yes   |   3,348.936|  Short   | 0.000|
|143 | 2024-01-04 | 2024-02-16 |  ONS  |       4.846|       9.791|       2.448|       2.472|  Yes   |   3,472.307|  Short   | 0.049|
|144 | 2023-12-24 | 2024-02-21 | BOBA  |       0.288|       0.582|       0.145|       0.251|  Yes   |   3,507.027|  Short   | 0.003|
|145 | 2023-12-27 | 2024-02-24 | JULD  |       0.005|       0.011|       0.003|       0.006|   No   |   3,485.528|  Short   | 0.000|
|146 | 2024-02-22 | 2024-02-25 | LITHO |       0.001|       0.002|       0.001|       0.001|  Yes   |   3,655.890|  Short   | 0.000|
|147 | 2024-02-29 | 2024-03-01 |USEDCAR|       0.026|       0.052|       0.013|       0.053|   No   |   3,278.585|  Short   | 0.000|
|148 | 2024-01-31 | 2024-03-07 | BCOIN |       0.031|       0.062|       0.016|       0.063|   No   |   2,960.098|  Short   | 0.000|
|149 | 2024-03-08 | 2024-03-11 | DUKO  |       0.003|       0.007|       0.002|       0.002|  Yes   |   3,103.170|  Short   | 0.000|
|150 | 2024-03-07 | 2024-03-14 | DAPPX |       0.012|       0.024|       0.006|       0.025|   No   |   2,765.727|  Short   | 0.000|
|151 | 2024-03-08 | 2024-03-14 |WASSIE |       0.000|       0.000|       0.000|       0.000|   No   |   2,461.947|  Short   | 0.000|
|152 | 2024-01-17 | 2024-03-16 | FUNCH |       3.048|       6.158|       1.539|       3.263|   No   |   2,436.462|  Short   | 0.031|
|153 | 2024-01-25 | 2024-03-18 |  VV   |       0.010|       0.021|       0.005|       0.005|  Yes   |   2,578.226|  Short   | 0.000|
|154 | 2024-01-20 | 2024-03-19 |  UMA  |       4.613|       9.319|       2.330|       3.489|  Yes   |   2,644.172|  Short   | 0.047|
|155 | 2024-03-15 | 2024-03-19 | PENG  |       1.345|       2.716|       0.679|       0.686|  Yes   |   2,763.632|  Short   | 0.014|
|156 | 2024-03-07 | 2024-03-25 | GEKKO |       0.000|       0.000|       0.000|       0.000|  Yes   |   2,922.097|  Short   | 0.000|
|157 | 2024-03-21 | 2024-03-26 |  BVT  |       0.070|       0.141|       0.035|       0.035|  Yes   |   3,056.168|  Short   | 0.001|
|158 | 2024-03-24 | 2024-03-30 |PAJAMAS|       0.003|       0.006|       0.002|       0.006|   No   |   2,773.418|  Short   | 0.000|
|159 | 2024-03-30 | 2024-04-01 | CATO  |       0.013|       0.026|       0.006|       0.007|  Yes   |   2,921.627|  Short   | 0.000|
|160 | 2024-03-14 | 2024-04-11 |  XWG  |       0.004|       0.008|       0.002|       0.002|  Yes   |   3,072.100|  Short   | 0.000|
|161 | 2024-03-07 | 2024-04-13 | ROOK  |       2.530|       5.112|       1.278|       1.293|  Yes   |   3,230.873|  Short   | 0.026|
|162 | 2024-04-02 | 2024-04-13 | BLERF |       0.000|       0.000|       0.000|       0.000|  Yes   |   3,372.665|  Short   | 0.000|
|163 | 2024-04-08 | 2024-04-16 |  IDV  |       0.003|       0.007|       0.002|       0.002|  Yes   |   3,514.814|  Short   | 0.000|
|164 | 2024-04-07 | 2024-04-18 |  ABL  |       0.003|       0.007|       0.002|       0.002|  Yes   |   3,657.336|  Short   | 0.000|
|165 | 2024-04-09 | 2024-04-18 | TIDE  |       0.003|       0.007|       0.002|       0.002|  Yes   |   3,798.922|  Short   | 0.000|
|166 | 2024-03-20 | 2024-04-19 |TIGRES |       3.948|       7.976|       1.994|       2.012|  Yes   |   3,933.065|  Short   | 0.040|
|167 | 2024-03-04 | 2024-05-02 |  NUM  |       0.137|       0.276|       0.069|       0.087|  Yes   |   4,046.361|  Short   | 0.001|
|168 | 2024-05-02 | 2024-05-05 |  CEL  |       0.246|       0.496|       0.124|       0.502|   No   |   3,640.084|  Short   | 0.002|
|169 | 2024-05-19 | 2024-05-25 |  XOR  |       0.000|       0.000|       0.000|       0.000|   No   |   3,261.990|  Short   | 0.000|
|170 | 2024-03-31 | 2024-05-29 |  OAX  |       0.302|       0.610|       0.152|       0.223|  Yes   |   3,329.508|  Short   | 0.003|
|171 | 2024-05-19 | 2024-06-01 |THAVAGE|       0.010|       0.020|       0.005|       0.005|  Yes   |   3,506.052|  Short   | 0.000|
|172 | 2024-06-04 | 2024-06-06 | ROOST |       0.022|       0.044|       0.011|       0.011|  Yes   |   3,674.309|  Short   | 0.000|
|173 | 2024-05-29 | 2024-06-09 |JUSTICE|       0.000|       0.000|       0.000|       0.000|  Yes   |   3,832.426|  Short   | 0.000|
|174 | 2024-06-09 | 2024-06-13 | ROOST |       0.029|       0.059|       0.015|       0.015|  Yes   |   4,009.001|  Short   | 0.000|
|175 | 2024-06-12 | 2024-06-16 |  BVT  |       0.039|       0.078|       0.019|       0.020|  Yes   |   4,195.182|  Short   | 0.000|
|176 | 2024-06-16 | 2024-06-21 |  ZLW  |       0.005|       0.011|       0.003|       0.003|  Yes   |   4,389.273|  Short   | 0.000|
|177 | 2024-06-06 | 2024-06-23 |CRAMER |       0.001|       0.003|       0.001|       0.001|  Yes   |   4,559.334|  Short   | 0.000|
|178 | 2024-05-29 | 2024-07-14 | NEAT  |       0.114|       0.230|       0.058|       0.058|  Yes   |   4,717.563|  Short   | 0.001|
|179 | 2024-07-12 | 2024-07-20 | ROOST |       0.008|       0.016|       0.004|       0.004|  Yes   |   4,938.725|  Short   | 0.000|
|180 | 2024-07-22 | 2024-08-02 | OPSEC |       0.062|       0.126|       0.032|       0.032|  Yes   |   5,178.346|  Short   | 0.001|
|181 | 2024-08-04 | 2024-08-16 | FEVR  |       0.000|       0.000|       0.000|       0.000|   No   |   4,651.812|  Short   | 0.000|
|182 | 2024-09-30 | 2024-10-02 | TOKU  |       0.000|       0.000|       0.000|       0.000|  Yes   |   4,877.757|  Short   | 0.000|
|183 | 2024-10-01 | 2024-10-02 |CHUCHU |       0.252|       0.509|       0.127|       0.515|   No   |   4,398.211|  Short   | 0.003|
|184 | 2024-09-24 | 2024-10-13 | STRDY |       0.679|       1.372|       0.343|       1.388|   No   |   3,917.703|  Short   | 0.007|
|185 | 2024-10-14 | 2024-10-25 | ARIX  |       0.047|       0.096|       0.024|       0.024|  Yes   |   4,107.777|  Short   | 0.000|
|186 | 2024-10-27 | 2024-10-31 | LHINU |       0.000|       0.000|       0.000|       0.000|  Yes   |   4,306.594|  Short   | 0.000|
|187 | 2024-09-25 | 2024-11-23 |  CLH  |       0.001|       0.003|       0.001|       0.001|  Yes   |   4,490.090|  Short   | 0.000|
|188 | 2024-10-21 | 2024-12-19 |  PIP  |       0.031|       0.063|       0.016|       0.038|   No   |   4,400.644|  Short   | 0.000|

Final trading capital is:4400.6439773628
Highest Capital: 6162.3579610882
Max Drawdown :-0.60462172962173
Win percentage is: 0.75531914893617
Average fee: 2.6218166447484
Average risk reward: 0
There's no long positions
Short positions win percentage: 0.75531914893617


General Information about the all iterations:
Number of iterations: 10
Average of final trading capital: 5418.5684496215
Standart Deviation of final trading capital: 2845.8472388202

Average of risk reward ratio: 0
Standart Deviation of risk reward ratio: 0

Average of risk win percentage: 0.75491353396921
Standart Deviation of win percentage: 0.025383844083092

Average of max drawdown: -0.49387054654284
Standart Deviation of max drawdown: 0.12711048656458

Average of highest capital: 5934.0458550154
Standart Deviation of highest capital: 2788.3037935163


Amount of simulations where final trading capital is high gain: 9
Amount of simulations where final trading capital is medium gain: 10
Amount of simulations where final trading capital is minimum gain: 10
Amount of simulations where final trading capital is lower than initial investment: 0
Iteration number: 1
Iteration number: 2
Iteration number: 3
Iteration number: 4
Iteration number: 5
Iteration number: 6
Iteration number: 7
Iteration number: 8
Iteration number: 9
Iteration number: 10


| #  | Trade Date | Exit Date  |Ticker |Enter Price | Stop Loss  |Take Profit | Exit Price | Winner |  Capital   | Position |Spread|
+----------------------------------------------------------------------------------------------------------------------------------+
| 1  | 2023-09-30 | 2023-10-01 | CARE  |       0.026|       0.052|       0.013|       0.013|  Yes   |   1,048.755|  Short   | 0.000|
| 2  | 2023-10-30 | 2023-11-01 | DOGGY |       0.001|       0.001|       0.000|       0.001|   No   |     940.029|  Short   | 0.000|
| 3  | 2023-11-09 | 2023-11-19 | FERC  |       0.132|       0.267|       0.067|       0.067|  Yes   |     985.618|  Short   | 0.001|
| 4  | 2023-11-10 | 2023-11-19 |  ZF   |       0.003|       0.005|       0.001|       0.005|   No   |     888.804|  Short   | 0.000|
| 5  | 2023-11-20 | 2023-11-29 | AIOZ  |       0.063|       0.127|       0.032|       0.128|   No   |     796.829|  Short   | 0.001|
| 6  | 2023-10-06 | 2023-12-04 | POLA  |       0.017|       0.035|       0.009|       0.013|  Yes   |     818.864|  Short   | 0.000|
| 7  | 2023-11-25 | 2023-12-06 |  UQC  |      14.441|      29.173|       7.293|       7.366|  Yes   |     861.975|  Short   | 0.146|
| 8  | 2023-10-14 | 2023-12-07 | LUCA  |       0.282|       0.570|       0.142|       0.576|   No   |     753.844|  Short   | 0.003|
| 9  | 2023-12-01 | 2023-12-07 | PERL  |       0.010|       0.020|       0.005|       0.005|  Yes   |     792.494|  Short   | 0.000|
| 10 | 2023-11-24 | 2023-12-08 |  DFL  |       0.002|       0.004|       0.001|       0.005|   No   |     700.941|  Short   | 0.000|
| 11 | 2023-10-22 | 2023-12-09 |  THG  |       0.042|       0.084|       0.021|       0.085|   No   |     592.767|  Short   | 0.000|
| 12 | 2023-11-02 | 2023-12-18 | DOGGY |       0.002|       0.003|       0.001|       0.001|  Yes   |     638.336|  Short   | 0.000|
| 13 | 2023-10-23 | 2023-12-21 | RACA  |       0.000|       0.000|       0.000|       0.000|   No   |     608.442|  Short   | 0.000|
| 14 | 2023-10-31 | 2023-12-29 | VELA  |       0.772|       1.560|       0.390|       0.829|   No   |     598.639|  Short   | 0.008|
| 15 | 2023-12-30 | 2024-01-03 |SEILOR |       0.056|       0.113|       0.028|       0.114|   No   |     536.967|  Short   | 0.001|
| 16 | 2024-01-03 | 2024-01-04 |AMAZINGTEAM|      10.778|      21.774|       5.444|      21.948|   No   |     475.550|  Short   | 0.109|
| 17 | 2024-01-04 | 2024-01-18 | ANML  |       0.001|       0.002|       0.001|       0.001|  Yes   |     501.608|  Short   | 0.000|
| 18 | 2023-11-28 | 2024-01-26 | HORD  |       0.023|       0.047|       0.012|       0.017|  Yes   |     524.995|  Short   | 0.000|
| 19 | 2024-01-26 | 2024-02-01 |HARAMBE|       0.025|       0.050|       0.012|       0.013|  Yes   |     549.398|  Short   | 0.000|
| 20 | 2023-12-10 | 2024-02-03 |  LIQ  |       0.004|       0.009|       0.002|       0.002|  Yes   |     578.141|  Short   | 0.000|
| 21 | 2023-12-08 | 2024-02-05 | MYTH  |       0.497|       1.004|       0.251|       0.291|  Yes   |     609.767|  Short   | 0.005|
| 22 | 2023-12-10 | 2024-02-07 | TURBO |       0.000|       0.001|       0.000|       0.000|  Yes   |     627.179|  Short   | 0.000|
| 23 | 2023-12-11 | 2024-02-08 |  DOS  |       0.003|       0.006|       0.001|       0.002|  Yes   |     646.082|  Short   | 0.000|
| 24 | 2023-12-11 | 2024-02-08 |  OKT  |      25.825|      52.171|      13.043|      16.244|  Yes   |     667.108|  Short   | 0.261|
| 25 | 2023-12-17 | 2024-02-14 | HOPR  |       0.086|       0.174|       0.044|       0.066|  Yes   |     679.744|  Short   | 0.001|
| 26 | 2024-01-31 | 2024-03-07 | BCOIN |       0.031|       0.062|       0.016|       0.063|   No   |     625.298|  Short   | 0.000|
| 27 | 2024-03-08 | 2024-03-11 | DUKO  |       0.003|       0.007|       0.002|       0.002|  Yes   |     655.521|  Short   | 0.000|
| 28 | 2024-01-17 | 2024-03-16 | FUNCH |       3.048|       6.158|       1.539|       3.263|   No   |     651.185|  Short   | 0.031|
| 29 | 2024-03-13 | 2024-03-16 |  ATR  |       0.016|       0.033|       0.008|       0.033|   No   |     583.905|  Short   | 0.000|
| 30 | 2024-01-20 | 2024-03-19 |  UMA  |       4.613|       9.319|       2.330|       3.489|  Yes   |     595.239|  Short   | 0.047|
| 31 | 2024-03-15 | 2024-03-19 | PENG  |       1.345|       2.716|       0.679|       0.686|  Yes   |     627.046|  Short   | 0.014|
| 32 | 2024-03-07 | 2024-03-25 | GEKKO |       0.000|       0.000|       0.000|       0.000|  Yes   |     659.901|  Short   | 0.000|
| 33 | 2024-03-21 | 2024-03-26 |  BVT  |       0.070|       0.141|       0.035|       0.035|  Yes   |     690.320|  Short   | 0.001|
| 34 | 2024-02-17 | 2024-03-27 |  XOR  |       0.000|       0.001|       0.000|       0.000|  Yes   |     723.300|  Short   | 0.000|
| 35 | 2024-03-21 | 2024-03-27 |WHOREN |       0.135|       0.272|       0.068|       0.069|  Yes   |     753.652|  Short   | 0.001|
| 36 | 2024-03-24 | 2024-03-30 |PAJAMAS|       0.003|       0.006|       0.002|       0.006|   No   |     689.499|  Short   | 0.000|
| 37 | 2024-02-09 | 2024-04-08 | ORNJ  |       0.536|       1.084|       0.271|       0.597|   No   |     680.570|  Short   | 0.005|
| 38 | 2024-04-02 | 2024-04-13 | BLERF |       0.000|       0.000|       0.000|       0.000|  Yes   |     714.033|  Short   | 0.000|
| 39 | 2024-04-16 | 2024-04-17 |  ABL  |       0.004|       0.008|       0.002|       0.002|  Yes   |     748.664|  Short   | 0.000|
| 40 | 2024-04-09 | 2024-04-18 | TIDE  |       0.003|       0.007|       0.002|       0.002|  Yes   |     781.645|  Short   | 0.000|
| 41 | 2024-04-10 | 2024-04-20 |  OIN  |       0.058|       0.118|       0.029|       0.030|  Yes   |     814.655|  Short   | 0.001|
| 42 | 2024-03-04 | 2024-05-02 |  NUM  |       0.137|       0.276|       0.069|       0.087|  Yes   |     838.144|  Short   | 0.001|
| 43 | 2024-05-02 | 2024-05-05 |  CEL  |       0.246|       0.496|       0.124|       0.502|   No   |     753.992|  Short   | 0.002|
